sensor_169,sensor_445,sensor_369,sensor_578,sensor_175,sensor_422,sensor_417,sensor_295,sensor_409,sensor_203,sensor_575,sensor_492,sensor_300,sensor_154,sensor_151,sensor_416,sensor_170,sensor_588,sensor_197,sensor_333,sensor_138,sensor_171,sensor_031,sensor_471,sensor_457,sensor_282,sensor_205,sensor_472,sensor_297,sensor_377,sensor_358,sensor_109,sensor_010,sensor_101,sensor_225,sensor_152,sensor_434,sensor_078,sensor_497,sensor_218,sensor_080,sensor_560,sensor_025,sensor_102,sensor_229,sensor_198,sensor_093,sensor_443,sensor_042,sensor_553,sensor_095,sensor_353,sensor_489,sensor_524,sensor_137,sensor_271,sensor_554,sensor_570,sensor_424,sensor_288,sensor_253,sensor_526,sensor_584,sensor_425,sensor_500,sensor_458,sensor_432,sensor_364,sensor_569,sensor_108,sensor_487,sensor_394,sensor_276,sensor_367,sensor_413,sensor_435,sensor_299,sensor_547,sensor_393,sensor_576,sensor_312,sensor_325,sensor_079,sensor_408,sensor_567,sensor_561,sensor_182,sensor_290,sensor_342,sensor_439,sensor_148,sensor_511,sensor_287,sensor_092,sensor_345,sensor_130,sensor_213,sensor_083,sensor_204,sensor_357,sensor_480,sensor_286,sensor_456,sensor_139,sensor_094,sensor_128,sensor_304,sensor_429,sensor_321,sensor_339,sensor_206,sensor_431,sensor_437,sensor_366,sensor_004,sensor_378,sensor_486,sensor_209,sensor_438,sensor_541,sensor_105,sensor_574,sensor_228,sensor_298,sensor_430,sensor_280,sensor_224,sensor_361,sensor_183,sensor_217,sensor_469,sensor_349,sensor_461,sensor_072,sensor_523,sensor_568,sensor_354,sensor_281,sensor_196,sensor_215,sensor_064,sensor_473,sensor_332,sensor_407,sensor_140,sensor_041,sensor_360,sensor_011,sensor_249,sensor_279,sensor_274,sensor_488,sensor_440,sensor_163,sensor_590,sensor_460,sensor_104,sensor_522,sensor_301,sensor_222,sensor_484,sensor_272,sensor_475,sensor_552,sensor_147,sensor_303,sensor_512,sensor_081,sensor_566,sensor_068,sensor_103,sensor_389,sensor_433,sensor_406,sensor_181,sensor_419,sensor_426,sensor_216,sensor_589,sensor_115,sensor_338,sensor_076,sensor_168,sensor_172,sensor_388,sensor_449,sensor_577,sensor_024,sensor_082,sensor_162,sensor_483,sensor_096,sensor_305,sensor_161,sensor_392,sensor_352,sensor_436,sensor_418,sensor_077,sensor_202,sensor_447,sensor_336,sensor_278,sensor_564,sensor_420,sensor_145,sensor_585,sensor_126,sensor_099,sensor_015,sensor_146,sensor_292,sensor_211,sensor_587,sensor_546,sensor_573,sensor_226,sensor_322,sensor_501,sensor_318,sensor_189,sensor_362,sensor_491,sensor_317,sensor_097,sensor_005,sensor_291,sensor_572,sensor_212,sensor_414,sensor_485,sensor_474,sensor_090,sensor_239,sensor_275,sensor_223,sensor_273,sensor_201,sensor_065,sensor_240,sensor_060,sensor_490,sensor_477,sensor_052,sensor_302,sensor_542,sensor_368,sensor_481,sensor_556,sensor_387,sensor_363,label
0.21,0.6974,0.0057,13.8179,0.3082,4.6885,5.5141,307.0814,5.4399,5.642,2.9758,2.7982,0.0428,0.0167,5.057,7.5362,0.254,0.0318,6.67,2.2382,87.5,0.9265,0.2258,4.0185,7.8702,0.0146,0.0803,13.5601,3727.4711,0.002,0.0012,0.0348,-0.0097,0.0,0.0423,12.181,553.6173,0.0188,28.2438,0.115,-0.0316,0.2909,-369.75,0.0002,0.0178,14.93,0.0011,1.4577,2.325,0.1979,0.0001,0.0113,459.4021,0.0713,101.4,32.9927,7.4279,9.9956,131.8269,0.1268,4.3197,3.0608,0.0146,3.047,0.0,4.575,17.4908,256.6161,1.535,0.1135,129.2417,0.1374,0.158,0.004,22.4904,10.458,0.0594,0.9111,0.0084,0.0895,0.0568,20.2536,-0.01,0.9721,1.6958,0.0592,0.665,2.9656,1.9658,100.0,0.0216,115.3488,3.9148,0.0777,25.7383,0.7569,0.0979,0.0379,14.181,2.0006,1.2061,1.7276,2.5654,60.2,0.0011,0.594,0.0616,4.317,0.0297,1.8064,5.94,12.0732,1.5027,0.007,1752.3206,0.0017,639.196,87.419,5.7099,1.0895,0.0001,0.2934,0.0206,947.9843,3.0701,0.0273,82.363,0.0118,8.32,0.1191,102.8744,0.0106,35.8117,128.4138,10.8121,0.0329,0.0345,0.0134,0.259,0.0408,26.6791,27.3248,0.0848,4.3522,394.104,76.33,0.0347,0.0043,0.0457,0.0017,17.6337,289.1697,93.0118,2047.0,114.7497,1.6955,-0.0054,0.0,0.054,0.112,115.4412,33.302,16.3471,1.15,0.0503,0.7365,0.0,-0.0277,0.0671,1.0227,0.0255,32.6888,116.1602,0.0226,11.5,438.5262,4.0049,0.0801,0.0097,0.0,2.2382,-0.0356,2.6,0.1267,0.0,0.299,1.6245,-6737.25,-0.0259,7826.0,89.4811,0.0003,0.0918,451.0,0.0059,0.0319,4.674,4.8024,-0.0136,6.67,1.492,3.8135,2.5122,0.6718,0.0,0.074,0.0035,0.894,0.5089,3.8361,0.0424,0.0118,0.0319,0.0277,6.491,8.65,747.0,1.9939,0.0,0.2005,64.863,24.5222,82.92,4.1415,-0.2422,1.3622,0.1465,1.7483,0.0157,31.4696,520.0531,25.1854,0.1499,0.0062,123.739,0.0397,27.6841,7.29,26.4836,0.0047,-6.4836,303.2301,7.8537,181.1225,1.1303,7.8983,0.0046,68.076,54.4417,0.0182,0.0128,0
0.139,1.0239,0.0041,13.5286,0.4115,5.0611,1.6652,289.5748,4.9224499999999995,8.626,2.9696,2.2508,0.0367,0.0187,11.262,4.8915,0.402,0.0318,7.81,2.5358,62.4,1.0498,0.2078,2.2287,14.1941,0.0107,0.1168,8.7713,469.9081,0.0011,0.0009,-0.0112,-0.0108,-0.0002,0.0648,5.22,276.2729,0.0382,39.6562,0.1017,0.0174,0.1923,-982.0,0.0001,0.0249,10.51,0.0004,1.9562,2.773,0.1979,0.0,0.0178,111.3801,0.1369,89.6,41.8382,7.4279,16.7745,83.8621,0.1984,2.1928,6.7956,0.0098,1.2774,351.0107,4.5407,14.7059,533.87,2.8154,-0.1533,353.6419,0.093,0.5235,0.0083,30.0452,13.1754,0.0855,0.9111,0.0011,0.0651,0.0856,29.6545,0.0158,1.2397,2.7874,0.0382,0.685,3.053,1.9708,47.8261,0.0305,65.2361,1.6433,-0.1298,29.1985,-0.1419,0.0729,0.0352,17.001,0.9892,1.5913,4.3338,2.3478,52.2,-0.0031,0.6539,0.044,3.6066,0.0491,2.6676,6.06,11.3303,1.1027,0.0079,1822.5073,0.0011,559.1125,91.041,4.7473,1.7855,-0.0001,0.2435,0.0369,1298.6626,5.5229,0.0107,101.4521,0.0005,7.29,0.0345,69.6191,0.0106,43.9785,116.2105,24.0722,0.0471,0.0378,0.0131,0.259,0.0616,31.3127,30.3391,0.0848,5.9201,547.576,78.25,0.0232,0.007,0.0148,0.0007,16.3972,437.7457,66.8984,2713.0,114.7497,1.6982,-0.0058,0.0,0.0376,0.0753,187.1486,32.6558,21.7283,1.15,0.0338,0.3742,0.0,-0.0191,0.1138,1.0223,-0.0213,64.4288,25.6725,0.0239,12.81,422.8505,7.337,0.0835,0.0097,0.0,2.5358,-0.0233,1.1,0.1917,0.0,0.2751,1.5497,-4070.5,-0.031,1045.0,178.1116,0.0002,0.1268,390.0,0.0133,0.0395,4.0374,2.1531,0.0249,7.81,1.5683,2.4737,1.6224,0.6782,481.5672,0.0324,0.0027,1.144,0.1405,13.4292,0.0458,0.0268,0.0415,0.0277,7.116,8.29,1644.8994,1.9237,804.8485,0.2379,84.5,30.7084,44.1813,4.2605,-0.0025,1.2579,0.138,1.8002,0.0466,136.3601,190.8377,25.0175,0.1634,0.0038,176.2282,0.0017,21.3097,9.5,31.2182,0.0031,-11.2182,288.7154,11.4258,192.1395,0.9785,9.4593,0.0024,78.3415,54.4417,0.0054,0.0182,0
0.111,0.761,0.0026,17.9666,0.2468,4.9417,4.2298,278.6719,4.1167,12.275,3.3384,2.3438,0.04,0.0122,3.617,7.8319,0.073,0.0184,7.92,2.1534,144.3,0.4277,0.2252,10.569,15.7186,0.0243,0.2948,4.5481,2243.428,0.0018,0.0011,-0.1515,-0.0091,0.0,0.038,6.156,219.9203,0.0089,24.7224,0.0241,0.0083,0.3638,502.0,0.0,0.0192,22.9,-0.0014,1.1828,5.103,0.3747,0.0,0.0173,135.8173,0.4448,162.0,24.2871,10.5828,6.4671,47.4598,0.1337,2.0666,6.8054,0.0326,1.5562,0.0,4.3225,16.381,504.0827,3.8954,-0.1275,644.3603,0.1462,0.1968,0.0052,69.965,10.1977,0.0528,1.1869,0.0095,0.1273,0.1125,17.601,-0.0623,1.1227,4.1759,0.1162,0.409,3.0255,6.1589,35.8566,0.021,117.8744,2.1656,-0.0104,18.8217,0.0473,0.0508,-0.0264,20.533,1.622,2.4799,1.2138,2.8428,70.3999,0.0006,0.6314,0.0323,2.4066,0.0577,3.0739,19.65,11.1056,2.7643,0.0055,1107.433,0.0013,128.7319,72.05,5.0992,2.1221,-0.0005,0.4407,0.0175,585.3819,4.0078,0.0314,106.5371,0.0003,11.19,0.0565,68.5174,0.0259,24.2959,93.5638,18.7392,0.023,0.0547,0.0208,0.08,0.0532,13.7328,114.0337,0.0224,5.5066,774.816,14.14,0.0145,0.0006,0.0182,0.0013,24.1213,112.9412,49.2847,1104.0,192.2985,2.0211,-0.0052,0.0,0.0828,0.0496,364.6701,60.0743,31.2499,1.63,0.0871,0.3018,858.5366,-0.0956,0.0489,0.8086,0.0132,55.3223,205.3052,0.0131,12.1,730.3633,4.5822,0.108,0.0062,0.0,2.1534,-0.0416,1.0,0.1036,0.0,0.9109,1.7362,-1941.5,-0.0416,3986.0,282.5225,0.0001,0.0253,438.0,0.0123,0.0381,4.5511,7.0768,-0.0246,7.92,1.0182,1.8504,3.1604,0.7555,0.0,0.1061,0.0065,0.9933,0.0188,7.6212,0.0666,0.0183,0.1176,0.0095,7.116,9.27,1249.2998,1.9145,0.0,0.115,48.896,32.0989,77.5737,4.1373,-0.0076,1.3529,0.0675,2.4527,0.0898,45.1768,574.0113,27.8472,0.1536,0.0061,244.0673,0.001,55.5934,15.66,28.4409,0.0044,11.5591,91.2015,36.4566,201.2522,1.1035,9.0242,0.0026,77.0063,88.3507,0.0068,0.0124,1
0.152,1.0059,0.0037,14.8871,0.2449,2.6882,2.9451,78.6824,3.8094,11.83,3.5301,1.6698,0.0321,0.0143,10.018,6.7039,0.333,0.0184,9.33,2.6515,84.9,0.7164,0.2416,4.4178,15.2686,0.02,0.4952,9.0952,396.1123,0.0017,0.0006,-0.0598,0.0006,0.0,0.0728,7.999,174.0826,-0.0249,35.9583,0.0372,0.0006,0.0926,-1744.0,0.0,0.012,19.64,0.0029,1.3381,2.859,0.3122,0.0,0.0296,244.504,0.1078,78.4,23.4326,6.195,16.98835,64.7218,0.168,2.701,4.4605,0.0174,1.8932,454.7009,4.4949,15.8153,450.9248,1.9997,-0.0041,119.0703,0.13,0.1302,0.003,17.6108,13.9178,0.0823,1.3678,0.0066,0.0966,0.0773,16.9151,-0.089,1.6137,2.15045,0.0236,0.63,1.8202,3.0585,52.7197,0.0177,116.5829,1.9783,-0.0333,38.9701,0.0473,0.0427,-0.0315,11.781,0.9272,0.6459,3.1326,3.7245,78.7998,0.0009,0.623,0.0528,4.7245,0.0681,3.2725,9.77,3.0376,1.0283,0.0043,1740.3297,0.0015,71.8381,115.689,4.0205,1.4694,0.0001,0.3566,0.0133,1395.0226,4.6216,0.0251,200.7946,0.0011,19.35,0.0684,32.8258,0.0432,28.5726,77.2441,17.2938,0.04865,0.019,0.017,0.168,0.1063,7.38,54.3358,0.0529,5.1188,306.486,76.52,0.0217,0.0028,0.0161,0.0008,25.1991,186.6388,62.9255,3036.0,192.2985,1.0936,-0.005,0.0,0.0319,0.0713,64.7482,27.3514,66.6321,1.01,0.0657,0.4333,0.0,0.0239,0.11954999999999999,1.2666,0.0516,40.6066,19.6758,0.0224,16.91,0.0,5.6052,0.0447,0.0062,0.0,2.6515,-0.0622,1.4,0.1177,0.0,0.9581,1.9298,-4426.75,-0.028,871.0,221.7535,0.0002,0.1165,411.0,0.0077,0.0296,3.4358,5.5846,-0.0289,9.33,1.1148,3.7648,2.1668,0.651,0.0,0.0855,0.0049,1.026,0.0824,15.4785,0.072,0.0237,0.138,0.0095,7.116,10.26,1513.9004,2.2578,0.0,0.2032,53.654,60.0374,33.2607,5.2979,-0.056,1.4715,0.162,2.3956,0.09,28.5952,171.6583,80.5889,0.2026,0.0058,92.7966,0.0034,30.3511,4.01,11.5773,0.004,28.4227,118.189,39.095,187.7816,0.9167,11.2407,0.0025,149.7707,47.602,0.0046,0.0232,0
0.056,1.0333,0.0041,12.3938,0.3247,2.6167,3.4329,242.5385,5.3672,11.52,2.8864,1.6736,0.0253,0.0141,9.928,8.5786,0.166,0.0184,9.79,2.9291,187.1,0.3607,0.2053,3.7659,14.8877,0.0225,0.2612,10.4369,93.2631,0.0016,0.0007,0.2388,0.0062,0.0001,0.1196,8.803,14.3754,0.0033,58.3719,0.0321,0.0544,0.108,1433.0,0.0,0.0219,18.46,-0.0007,0.7788,3.576,0.1979,0.0,0.0466,294.1515,0.096,189.2,30.9957,7.4279,16.98835,70.4645,0.1764,2.1089,4.3764,0.011,2.1127,0.0,4.7757,14.8199,350.9091,1.9997,-0.1606,395.359,0.1178,0.2134,0.0074,77.634,8.612,0.0398,0.9111,0.0046,0.0934,0.1044,7.3958,-0.0891,1.6137,2.15045,0.0298,0.81,1.8917,2.3407,42.6724,0.018,100.7557,2.3087,-0.1825,37.1489,0.0473,0.0353,-0.0334,11.242,0.9267,1.5774,3.1837,0.8629,65.1001,-0.003,0.623,0.0186,4.7245,0.0531,3.4126,7.35,10.7203,3.1235,0.0078,955.9073,0.0019,43.0856,108.347,5.5066,1.4694,-0.0011,0.2909,0.0325,98.5934,1.544,0.0401,143.5756,0.0001,21.28,0.0767,40.0037,0.0342,38.2679,83.5832,15.1172,0.04865,0.0472,0.0203,0.168,0.2151,3.3254,138.25515000000001,0.0529,5.1188,742.1091,78.68,0.0235,0.0194,0.0279,0.0011,23.9769,313.3741,27.2727,206.0,192.2985,1.1292,-0.005,0.0,0.0697,0.0738,45.4724,68.4419,58.2981,1.15,0.0879,0.3456,468.9655,0.0368,0.11954999999999999,1.2755,0.0807,40.734,5.3443,0.0224,20.14,0.0,5.8536,0.1154,0.0062,0.0,2.9291,-0.0063,1.1,0.0731,0.0,0.1966,1.548,-3761.0,-0.0261,201.0,138.3817,0.0002,0.0516,435.0,0.0084,0.0184,3.0481,8.5537,-0.1275,9.79,1.1629,3.7125,2.5917,0.651,454.1169,0.1388,0.0032,1.026,-0.0177,14.0894,0.0688,0.0067,0.1133,0.0095,7.116,8.19,1114.1006,1.8999,733.0544,0.2996,21.942,40.025,34.2138,5.7258,-0.0388,1.1048,0.162,2.3468,0.058,54.0784,0.0,63.0504,0.2049,0.005,216.0038,0.0005,69.6508,9.74,15.5273,0.0051,24.4727,96.0359,20.4777,57.3378,1.0321,11.2407,0.0028,129.6278,54.4417,0.0086,0.037,0
0.107,0.9181,0.0026,20.7877,0.3715,6.1613,3.0264,278.6719,7.0088,18.336,4.089,2.0735,0.04,0.0049,9.111,5.7921,0.064,0.0107,20.6,5.4961,164.3,0.5969,0.2003,2.9706,8.1892,0.014,0.3785,17.2001,1831.0,0.0017,0.0009,0.0121,-0.01,0.0,0.0486,7.63,400.0,0.0142,30.4669,0.0555,0.0121,0.1633,-428.0,0.0001,0.0103,17.17,-0.0008,1.6445,1.946,0.1636,0.0,0.0243,134.7826,0.1135,148.7,38.1511,10.97,16.98835,89.5078,0.1118,3.1925,3.9871,0.0094,1.883,0.0,3.708,16.381,320.3671,1.9997,0.045,682.6446,0.1256,0.1837,0.0025,14.2718,10.1977,0.0528,0.6785,0.0009,0.1262,0.0694,4.4824,-0.07,1.0643,2.15045,0.0431,0.522,3.8737,1.528,38.5714,0.0068,103.3333,2.0109,0.0539,35.8165,0.0,0.055,-0.0343,36.252,1.1403,5.0542,3.3129,2.9114,60.5,0.0029,0.5489,0.0376,2.7839,0.0248,4.9586,4.75,11.1056,2.7643,0.0035,1717.275,0.0016,93.8907,109.291,4.7934,1.535,0.0,0.4565,0.0105,856.0,1.8462,0.0417,108.5968,0.0002,5.07,0.0496,401.204,0.0342,9.4876,80.6014,10.5156,0.04865,0.0171,0.0122,0.225,0.0826,27.5963,109.3262,0.0759,5.4086,245.0861,74.57,0.0154,0.0053,0.0159,0.001,19.5188,0.0,53.411,1712.0,53.6369,2.4499,-0.006,0.0,0.0828,0.0385,40.6066,62.3882,45.3306,1.22,0.0527,0.3428,0.0,0.0031,0.11954999999999999,0.8645,-0.0413,32.602,400.0,0.021,17.05,472.9309,3.7911,0.0388,0.0031,0.0,5.4961,-0.0063,0.9,0.1513,0.0,0.6748,2.2188,-915.5,-0.0368,3662.0,162.7549,0.0001,0.0192,438.0,0.0089,0.03,4.5511,7.6151,-0.0808,20.6,1.234,4.5128,1.7272,0.651,988.5111,0.1151,0.0025,0.9082,0.1893,10.179,0.0475,0.0076,0.1217,0.0199,7.116,11.78,807.9004,1.5021,355.9395,0.1792,11.905,32.999,43.7445,5.3251,-0.0844,1.67,0.097,2.1959,0.0328,30.8039,388.0071,59.0843,0.1596,0.0062,78.9197,0.0005,61.8203,30.17,34.8655,0.0048,5.1345,161.8076,43.7804,125.48,0.8916,8.8973,0.0025,135.5945,62.2981,0.0049,0.0165,0
0.083,1.0059,0.0033,10.9671,0.2449,2.6628,2.9451,157.6283,6.9263,10.133,4.32,4.0185,0.0186,0.0142,9.314,6.7039,0.123,0.0107,10.66,3.064,51.3,0.7164,0.2139,8.6167,8.5501,0.0185,0.3546,9.9532,462.0483,0.001,0.0016,0.067,0.0046,-0.0002,0.0312,4.631,463.8532,-0.01,20.596,0.0462,0.0006,0.4946,-136.25,0.0,0.0118,14.48,0.0015,1.3381,2.859,0.039,-0.0001,0.0254,511.5385,0.135,80.8,33.5037,5.6941,16.98835,64.5786,0.1492,2.2831,3.8834,0.0142,1.1136,0.0,7.7206,12.1608,507.1351,1.9997,0.0968,89.5143,0.1193,0.1302,0.004,17.6108,8.8526,0.0521,0.8482,0.0079,0.0783,0.0773,7.9602,-0.0927,1.6137,2.15045,0.085,0.839,1.9256,2.7483,32.0158,0.0181,45.0704,1.3448,-0.01,28.3456,0.0473,0.0397,-0.0383,10.229,1.0511,1.0185,3.1867,1.0401,78.7998,0.0005,0.623,0.0266,4.7245,0.0288,3.0639,10.74,6.467,1.02,0.0056,1740.3297,0.0012,69.4902,84.057,3.3918,1.4694,-0.0001,0.2525,0.021,259.3317,4.875,0.0528,50.5529,0.0003,20.0,0.0931,42.9728,0.0426,46.3586,92.6162,31.9522,0.04865,0.0382,0.0206,0.168,0.0819,3.0204,118.1968,0.0529,5.1188,306.486,76.52,0.024,0.0041,0.0474,0.0008,25.1991,273.1928,38.8052,632.0,53.6369,2.0332,-0.0062,0.0,0.0315,0.0683,63.1149,27.4011,51.9971,1.15,0.0676,0.2934,0.0,0.0332,0.11954999999999999,1.2378,0.0419,69.4655,27.9147,0.0224,23.74,0.0,5.0414,0.0907,0.0031,0.0,3.064,-0.056,0.9,0.1177,0.0,0.9581,2.3592,-3894.0,-0.0182,1087.0,253.4494,0.0001,0.0456,307.0,0.0072,0.0284,2.0567,9.7971,-0.0289,10.66,1.1148,3.861,2.1668,0.651,0.0,0.1473,0.0034,1.026,-0.0238,14.4227,0.0694,0.0236,0.1419,0.0199,7.116,12.5,1752.2998,2.8189,0.0,0.259,28.619,15.1484,32.7543,7.6145,0.0856,1.4715,0.162,2.3027,0.085,28.5952,398.995,70.161,0.1516,0.0028,92.7966,0.0007,17.873,3.57,15.1936,0.0033,24.8064,120.5479,28.6441,61.734,0.8536,11.2407,0.0033,90.7584,10.3379,0.0133,0.0095,0
0.073,1.0333,0.0041,6.5484,0.3247,6.0112,3.1208,160.0125,4.3126,12.117,2.4933,1.7448,0.0141,0.0267,5.9510000000000005,4.6628,0.117,0.0107,8.18,2.5224,110.9,0.3607,0.1804,4.8772,16.8098,0.0204,0.1439,11.6262,214.2014,0.0012,0.0007,0.1077,-0.0003,0.0001,0.0271,8.964,15.9606,-0.008,14.5464,0.0308,0.0534,0.108,1422.25,0.0,0.0145,19.3,0.0031,0.7788,3.576,0.1979,0.0,0.0235,244.2183,0.0758,79.3,19.2792,7.4279,17.4419,96.4908,0.2913,3.2082,7.2149,0.0126,2.1194,387.2,9.8576,4.5083,433.6474,1.0364,0.0352,164.117,0.1076,0.1588,0.004,12.987,5.5833,0.0253,0.9111,0.0036,0.0556,0.1044,6.5247,-0.1092,0.9444,1.1379,0.0298,1.005,3.743,2.4065,34.6154,0.0264,92.2034,2.28,0.0201,25.5562,0.1419,0.0316,-0.0416,8.387,1.1117,0.6958,1.87515,0.9191,40.1001,-0.0017,0.6207,0.0237,4.7245,0.0538,3.4051,9.05,5.928,1.7957,0.0049,1693.5732,0.0014,67.1245,86.831,4.6875,1.9875,0.0002,0.1562,0.0121,101.6608,3.7106,0.0229,157.5287,0.0043,20.21,0.066,29.6182,0.0518,29.0011,128.1464,14.6485,0.0436,0.0217,0.0146,0.168,0.0877,7.4273,57.3562,0.0529,5.9467,219.9441,78.68,0.0145,-0.0046,0.0234,0.0009,13.2401,64.9912,40.4557,227.0,53.6369,1.1861,-0.0037,0.0,0.0405,0.0405,189.819,25.787,74.713,1.15,0.074,0.3586,0.0,0.0706,0.1009,1.0797,0.0272,34.8357,12.4126,0.0215,15.55,0.0,10.605,0.0459,0.0031,0.0,2.5224,-0.0063,0.8,0.0731,0.0,0.1966,1.4934,-3754.25,-0.027,466.0,260.3288,0.0002,0.046,127.0,0.0126,0.032,1.619,4.8719,-0.0442,8.18,1.1629,4.1387,1.8251,0.5786,0.0,0.0663,0.0036,0.9318,0.1072,8.966999999999999,0.0484,0.0162,0.1999,0.0199,7.116,7.93,1505.4004,3.7494,849.8168,0.2892,16.792,46.2791,43.8444,4.9451,-0.0811,1.3918,0.162,2.3854,0.0839,33.1559,396.2382,66.0646,0.1866,0.0034,78.888,0.0119,38.8917,4.26,12.3818,0.0041,27.6182,74.0385,13.3243,57.9013,0.8958,7.8238,0.0026,67.7592,54.4417,0.0066,0.0076,0
0.1,0.9103,0.0032,13.8179,0.404,6.0903,2.1054,85.5117,5.3879,6.114,2.9758,3.0701,0.0266,0.0216,5.9510000000000005,11.0186,0.141,0.0137,4.22,1.3302,116.2,0.7461,0.2144,3.9783,11.213,0.0156,0.1087,6.9812,1235.7416,0.0018,0.0011,-0.0254,0.0002,-0.0003,0.0779,9.948,7.1417,-0.0609,42.3508,0.0965,0.0006,0.1492,1596.25,0.0001,0.0092,16.82,-0.0048,1.1639,4.819,0.3575,-0.0001,0.0386,897.9253,0.0954,115.3,30.3453,10.0909,34.9682,99.9701,0.2785,3.8545,3.8427,0.0176,2.3584,413.6483,3.4666,26.2437,530.4277,1.9997,0.0121,170.4387,0.1355,0.0738,0.0029,54.2637,13.4741,0.0562,1.2615,0.0061,0.0895,0.0847,16.8424,-0.038,0.9444,2.15045,0.034,0.625,3.776,2.1202,21.4286,0.0216,70.6306,2.6993,0.1391,19.6276,0.1419,0.0462,0.0317,19.744,0.9281,2.358,1.87515,2.4337,62.0,-0.0003,0.6207,0.0299,2.5341,0.0441,1.9625,6.97,2.6774,3.3483,0.0065,1679.3498,0.0014,182.0817,74.468,5.1316,1.9875,-0.0009,0.2934,0.0197,53.7424,3.5367,0.0211,142.3853,0.0036,7.28,0.1082,20.499,0.0428,20.419,96.519,20.8123,0.1474,0.0293,0.0152,0.258,0.1316,18.47,78.3975,0.0778,5.9467,911.277,14.71,0.0259,0.0004,0.0369,0.0008,19.1157,72.3393,46.6321,114.0,72.3776,1.7374,-0.0069,0.0,0.0763,0.0857,32.1911,38.1762,22.3427,1.12,0.049,0.1871,400.0,0.0937,0.3257,1.0996,0.0333,49.2905,65.8343,0.0215,13.45,0.0,10.1992,0.0678,0.0043,0.0,1.3302,-0.0063,0.6,0.1276,0.0,0.2119,1.6245,-3657.6667,-0.012,2408.0,191.0769,0.0002,0.0435,790.0,0.0072,0.0322,3.451,3.4359,-0.0481,4.22,1.3703,2.3648,2.9315,0.9314,0.0,0.0501,0.0039,0.9318,0.1226,8.966999999999999,0.0565,0.0153,0.1689,0.0189,7.116,8.65,1454.7002,1.5865,0.0,0.199,47.348,42.5973,33.8218,4.4596,0.0279,1.0685,0.0833,2.1543,0.0155,22.2135,75.8621,21.7373,0.184,0.0049,266.567,0.0115,41.299,14.48,19.4136,0.0035,20.5864,304.6567,9.8885,231.8816,1.0513,7.8238,0.0034,77.1537,70.1083,0.012,0.0293,0
0.085,1.0333,0.0035,15.0423,0.3247,2.8691,2.9451,226.7532,5.7804,6.77,2.9717,2.2508,0.0294,0.0138,11.655,6.7039,0.246,0.0208,7.61,2.4092,141.6,0.3607,0.2049,8.3126,17.0314,0.0158,0.1159,11.7576,231.9224,0.0017,0.0009,-0.0564,-0.0062,0.0001,0.0834,7.857,15.0496,-0.0084,49.8146,0.0436,0.0006,0.1475,1435.25,0.0,0.0122,17.8,0.0021,0.7788,3.576,0.3507,0.0,0.0361,817.2662,0.0831,225.9,31.8096,11.6194,16.98835,77.5796,0.1709,2.3694,7.9757,0.0168,1.8795,0.0,5.1448,18.947,412.3618,1.9997,-0.1069,136.9527,0.1359,0.1302,0.0032,17.6108,9.6865,0.0398,1.1402,0.0027,0.1098,0.1044,32.9322,-0.0878,1.6137,2.15045,0.0283,0.789,2.0054,1.9457,42.1277,0.0176,101.4634,2.0305,0.0151,16.0614,0.0473,0.0238,-0.0167,10.778,1.2602,0.9861,3.461,0.8405,78.7998,-0.0024,0.623,0.0274,4.6412,0.0599,2.7752,5.63,9.8404,2.8822,0.0056,1740.3297,0.0017,46.697,54.048,5.9903,1.4694,0.0004,0.3488,0.0221,88.7933,4.5777,0.1005,137.7446,0.0013,19.1,0.1136,27.5072,0.0389,61.1564,113.5464,15.4849,0.04865,0.0302,0.0242,0.192,0.1255,14.18,42.8069,0.0603,5.1188,306.486,78.68,0.0156,-0.0024,0.0404,0.0008,25.1991,269.3878,41.4859,216.0,66.4172,1.1307,-0.0051,0.0,0.0643,0.0486,55.5,72.0048,36.3482,1.73,0.055,0.318,0.0,0.0269,0.11954999999999999,1.0068,0.0143,39.8104,13.1409,0.0224,16.9,0.0,5.7004,0.0726,0.0066,0.0,2.4092,-0.0063,1.1,0.0731,0.0,0.1966,1.8119,-3881.0,-0.0139,510.0,183.5911,0.0002,0.0728,556.0,0.0139,0.02,3.4801,19.7427,-0.12,7.61,1.1629,4.3405,2.1668,0.651,0.0,0.1075,0.004,1.026,0.0169,15.0233,0.0955,0.0244,0.1558,0.0313,7.116,9.6,1091.5,1.8985,508.3333,0.2789,100.53,41.0868,51.9251,5.2551,-0.0428,1.4715,0.1573,2.319,0.0666,28.5952,281.6568,61.6966,0.1674,0.0052,92.7966,0.0046,42.0662,6.07,12.3345,0.0046,27.6655,261.4693,11.5089,164.3819,1.1045,11.2407,0.0025,47.5999,76.7016,0.0113,0.0236,0
