sensor_081,sensor_486,sensor_171,sensor_239,sensor_291,sensor_278,sensor_589,sensor_392,sensor_363,sensor_435,sensor_577,sensor_335,sensor_497,sensor_588,sensor_500,sensor_273,sensor_564,sensor_565,sensor_168,sensor_216,sensor_107,sensor_167,sensor_272,sensor_558,sensor_470,sensor_101,sensor_439,sensor_526,sensor_102,sensor_105,sensor_204,sensor_305,sensor_573,sensor_409,sensor_570,sensor_524,sensor_433,sensor_157,sensor_567,sensor_079,sensor_031,sensor_217,sensor_093,sensor_528,sensor_572,sensor_418,sensor_461,sensor_220,sensor_468,sensor_075,sensor_319,sensor_197,sensor_203,sensor_490,sensor_352,sensor_172,sensor_218,sensor_186,sensor_092,sensor_304,sensor_299,sensor_163,sensor_360,sensor_342,sensor_576,sensor_351,sensor_421,sensor_104,sensor_229,sensor_025,sensor_521,sensor_540,sensor_556,sensor_189,sensor_162,sensor_082,sensor_338,sensor_077,sensor_333,sensor_080,sensor_228,sensor_154,sensor_547,sensor_099,sensor_145,sensor_391,sensor_485,sensor_512,sensor_060,sensor_165,sensor_175,sensor_024,sensor_096,sensor_489,sensor_322,sensor_345,sensor_422,sensor_109,sensor_177,sensor_541,sensor_412,sensor_473,sensor_590,sensor_005,sensor_495,sensor_176,sensor_449,sensor_169,sensor_286,sensor_103,sensor_166,sensor_041,sensor_472,sensor_523,sensor_477,sensor_488,sensor_349,sensor_226,sensor_483,sensor_414,sensor_388,sensor_144,sensor_141,sensor_320,sensor_407,sensor_072,sensor_181,sensor_126,sensor_553,sensor_357,sensor_211,sensor_287,sensor_587,sensor_095,sensor_288,sensor_318,sensor_367,sensor_115,sensor_297,sensor_339,sensor_353,sensor_366,sensor_480,sensor_065,sensor_015,sensor_443,sensor_298,sensor_097,sensor_274,sensor_527,sensor_522,sensor_137,sensor_432,sensor_389,sensor_156,sensor_457,sensor_425,sensor_419,sensor_420,sensor_584,sensor_321,sensor_332,sensor_555,sensor_222,sensor_501,sensor_292,sensor_090,sensor_336,sensor_160,sensor_296,sensor_478,sensor_358,sensor_151,sensor_484,sensor_303,sensor_364,sensor_042,sensor_240,sensor_437,sensor_083,sensor_413,sensor_416,sensor_487,sensor_475,sensor_212,sensor_325,sensor_188,sensor_550,sensor_224,sensor_368,sensor_140,sensor_128,sensor_575,sensor_491,sensor_454,sensor_271,sensor_147,sensor_011,sensor_568,sensor_377,sensor_201,sensor_215,sensor_511,sensor_440,sensor_302,sensor_585,sensor_445,sensor_282,sensor_474,sensor_481,sensor_566,sensor_068,sensor_554,sensor_354,sensor_052,sensor_431,sensor_152,sensor_004,sensor_223,sensor_424,sensor_574,sensor_076,sensor_469,sensor_209,sensor_434,sensor_108,sensor_281,sensor_411,sensor_064,sensor_426,sensor_130,sensor_010,sensor_275,sensor_280,sensor_369,sensor_561,sensor_562,sensor_546,sensor_408,sensor_279,sensor_362,sensor_378,sensor_542,sensor_436,sensor_202,sensor_078,sensor_146,sensor_225,sensor_578,sensor_387,label
0.0368,43.0856,0.3607,0.005,0.162,2.5917,0.0062,0.0084,0.037,8.612,1.548,0.1287,58.3719,0.0184,0.0,69.6508,0.6796407264296753,6.44498454404946,1.1,0.1154,0.003,3.4,68.4419,1.6230700076511093,5.2001,0.0001,42.6724,4.3764,0.0,-0.0011,11.242,0.0516,8.19,5.3672,21.11767403400309,0.096,5.3443,0.0216,2.610869629057187,-0.0891,0.2053,0.0767,-0.0007,5.1251,2.3468,8.5537,38.2679,0.0022,3.5904,0.0,6.4257,9.79,11.52,96.0359,0.0184,0.0731,0.0321,6.63,-0.1825,0.0186,0.0398,206.0,0.0235,2.3407,0.0934,0.0146,1.8653,-0.005,0.0219,1433.0,2.953,2.6477,57.746537184391734,21.942,201.0,-0.0261,2.9291,-0.1275,2.9291,0.0544,0.0325,0.0141,1.039630298393267,-0.0177,0.1388,0.6784,0.0,468.9655,24.4727,0.057,0.3247,-3761.0,0.0002,294.1515,1.8999,37.1489,2.6167,0.2388,0.2601,1.4694,2.9815,137.8884057051282,192.2985,1.1048,0.0491,0.7643,0.1966,0.056,3.1837,0.0807,0.158,78.68,10.4369,15.1172,20.4777,313.3741,0.0342,1114.1006,138.3817,54.0784,0.0,0.0042,0.5975,2.0899,5.1188,83.5832,20.14,1.026,0.27668798775822495,0.9267,0.1133,2.3087,0.0095,0.0,0.1764,0.2996,0.0074,0.0,93.2631,3.4126,0.0466,0.0078,1.5774,15.5273,14.0894,0.7788,98.5934,-0.0388,23.9769,1.5578,0.0,189.2,14.8199,40.734,0.59,14.8877,2.1127,0.0,454.1169,0.011,0.0531,0.0529,0.5036574598316756,0.0738,733.0544,0.0067,0.2049,3.7125,592.0,201.6538,4.8236,0.0007,9.928,45.4724,0.3456,350.9091,3.576,0.0051,3.1235,-0.0334,77.634,8.5786,395.359,58.2981,0.058,7.3958,7.01,0.6632564651874522,143.5756,0.0028,742.1091,0.623,2.8864,34.2138,8.0383,30.9957,0.0879,0.0194,0.06008639876352396,0.0016,9.74,0.2151,100.7557,27.2727,1.0321,0.0032,1.0333,0.0225,63.0504,129.6278,0.1456095054095827,1.2755,7.703873527161439,0.0472,57.3378,10.7203,8.803,955.9073,0.0005,70.4645,0.2909,-0.0066,40.0037,108.347,14.3754,-0.1606,0.0203,7.3722,3.3254,5.8536,0.0473,0.0062,216.0038,0.0401,0.0041,0.0298,11.7468,7.116,1.6137,0.0011,40.025,0.0019,11.2407,3.0481,9.79,0.0033,0.0688,0.1196,12.3938,0.0086,0
0.0031,93.8907,0.5969,0.0062,0.097,1.7272,0.0031,0.0089,0.0165,10.2005,2.2188,0.0862,30.4669,0.0107,0.0,61.8203,0.6796407264296753,6.44498454404946,0.9,0.0388,-0.0029,2.9,62.3882,1.5269,4.8257,0.0,38.5714,3.9871,0.0001,0.0,36.252,0.0192,11.78,7.0088,21.11767403400309,0.1135,400.0,0.0261,2.610869629057187,-0.07,0.2003,0.0496,-0.0008,6.1098,2.1959,7.6151,9.4876,0.0026,4.8714,0.0,1.6792,20.6,18.336,161.8076,0.03,0.1513,0.0555,5.15,0.0539,0.0376,0.0528,1712.0,0.0154,1.528,0.1262,0.0281,0.6918,-0.006,0.0103,-428.0,1.6782,2.5433,62.2981,11.905,3662.0,-0.0368,5.4961,-0.0808,5.4961,0.0121,0.0105,0.0049,0.6785,0.1893,0.1151,0.9371,388.0071,0.0,5.1345,0.089,0.3715,-915.5,0.0001,134.7826,1.5021,35.8165,6.1613,0.0121,0.1958,1.535,2.7099,109.3262,53.6369,1.67,0.0479,0.8207,0.6748,0.107,3.3129,-0.0413,0.184,74.57,17.2001,10.5156,43.7804,0.0,0.0342,807.9004,162.7549,30.8039,0.0,0.0037,0.5144,6.3227,5.4086,80.6014,17.05,0.9082,0.1636,1.1403,0.1217,2.0109,0.0199,0.0,0.1118,0.1792,0.0025,0.0,1831.0,4.9586,0.0243,0.0035,5.0542,34.8655,10.179,1.6445,856.0,-0.0844,19.5188,0.2685,0.0,148.7,16.3817,32.602,0.35,8.1892,1.883,472.9309,988.5111,0.0094,0.0248,0.0759,0.5209,0.0385,355.9395,0.0076,0.1596,4.5128,623.0,195.8407,3.1492,0.0009,9.111,40.6066,0.3428,320.3671,1.946,0.0048,2.7664,-0.0343,14.2718,5.7921,682.6446,45.3306,0.0328,4.4824,15.3,0.4227,108.5968,0.0025,245.0861,0.5489,4.089,43.7445,5.1863,38.1511,0.0527,0.0053,0.06008639876352396,0.0017,30.17,0.0826,103.3333,53.411,0.8916,0.0025,0.9181,0.014,59.0843,135.5945,0.1456095054095827,0.8645,10.97,0.0171,125.48,11.1096,7.63,1717.275,0.0005,89.5078,0.4565,-0.0066,401.204,109.291,400.0,0.045,0.0122,6.457,27.5963,3.7911,0.0,-0.01,78.9197,0.0417,0.0026,0.0431,16.93,7.116,1.0643,0.001,32.999,0.0016,8.8973,4.5557,20.6,0.0142,0.0475,0.0486,20.7877,0.0049,0
0.0332,69.4902,0.7164,0.0028,0.162,2.1668,0.0031,0.0072,0.0095,8.8526,2.3592,0.2519,20.596,0.0107,0.0,17.873,0.6796407264296753,6.44498454404946,0.9,0.0907,-0.0006,2.3,27.4011,1.5614,4.0618,-0.0002,32.0158,3.8834,0.0,-0.0001,10.229,0.0456,12.5,6.9263,21.11767403400309,0.135,27.9147,0.0679,2.610869629057187,-0.0927,0.2139,0.0931,0.0015,5.3129,2.3027,9.7971,46.3586,0.0056,3.5904,0.0,6.61,10.66,10.133,120.5479,0.0284,0.1177,0.0462,10.6,-0.01,0.0266,0.0521,632.0,0.024,2.7483,0.0783,0.0172,1.8744,-0.0062,0.0118,-136.25,5.0564,2.6477,10.3379,28.619,1087.0,-0.0182,3.064,-0.02939047310434219,3.064,0.0008,0.021,0.0142,0.8482,-0.0238,0.1473,0.7406,398.995,0.0,24.8064,0.041,0.2449,-3894.0,0.0001,511.5385,2.8189,28.3456,2.6628,0.067,0.1873,1.4694,3.4787,118.1968,53.6369,1.4715,0.0723,0.7352,0.9581,0.083,3.1867,0.0419,0.073,76.52,9.9532,31.9522,28.6441,273.1928,0.0426,1752.2998,253.4494,28.5952,0.0,0.0036,0.4208,2.5953,5.1188,92.6162,23.74,1.026,0.039,1.0511,0.1419,1.3448,0.0199,-0.0001,0.1492,0.259,0.004,0.0,462.0483,3.0639,0.0254,0.0056,1.0185,15.1936,14.4227,1.3381,259.3317,0.0856,25.1991,2.3835,0.0,80.8,12.1608,69.4655,0.59,8.5501,1.1136,0.0,0.0,0.0142,0.0288,0.0529,0.4991,0.0683,0.0,0.0236,0.1516,3.861,352.0,144.7999,7.1654,0.0016,9.314,63.1149,0.2934,507.1351,2.859,0.0033,1.02,-0.0383,17.6108,6.7039,89.5143,51.9971,0.085,7.9602,12.69,0.0877,50.5529,0.0033,306.486,0.623,4.32,32.7543,8.4547,33.5037,0.0676,0.0041,0.06008639876352396,0.001,3.57,0.0819,45.0704,38.8052,0.8536,0.0034,1.0059,0.0185,70.161,90.7584,0.1456095054095827,1.2378,5.6941,0.0382,61.734,6.467,4.631,1740.3297,0.0007,64.5786,0.2525,-0.056,42.9728,84.057,463.8532,0.0968,0.0206,2.0302,3.0204,5.0414,0.0473,0.0046,92.7966,0.0528,0.0033,0.085,48.9498,7.116,1.6137,0.0008,15.1484,0.0012,11.2407,2.0567,10.66,-0.01,0.0694,0.0312,10.9671,0.0133,0
0.0706,67.1245,0.3607,0.0034,0.162,1.8251,0.0031,0.0126,0.0076,5.5833,1.4934,0.1506,14.5464,0.0107,387.2,38.8917,0.5786,2.7,0.8,0.0459,0.0017,3.0,25.787,1.6230700076511093,5.4078,0.0001,34.6154,7.2149,0.0,0.0002,8.387,0.046,7.93,4.3126,17.4419,0.0758,12.4126,0.0515,1.1379,-0.1092,0.1804,0.066,0.0031,5.0098,2.3854,4.8719,29.0011,0.0023,3.5904,0.0,6.3275,8.18,12.117,74.0385,0.032,0.0731,0.0308,13.65,0.0201,0.0237,0.0253,227.0,0.0145,2.4065,0.0556,0.0145,2.7636,-0.0037,0.0145,1422.25,2.4944,2.5039,57.746537184391734,16.792,466.0,-0.027,2.5224,-0.0442,2.5224,0.0534,0.0121,0.0267,1.039630298393267,0.1072,0.0663,1.0464,396.2382,0.0,27.6182,0.03,0.3247,-3754.25,0.0002,244.2183,3.7494,25.5562,6.0112,0.1077,0.2601,1.9875,1.8145,57.3562,53.6369,1.3918,1.2397,0.7643,0.1966,0.073,1.8761,0.0272,0.091,78.68,11.6262,14.6485,13.3243,64.9912,0.0518,1505.4004,260.3288,33.1559,0.0,0.0039,0.4615,2.3025,5.9467,128.1464,15.55,0.9318,0.27668798775822495,1.1117,0.1999,2.28,0.0199,0.0,0.2913,0.2892,0.004,0.0,214.2014,3.4051,0.0235,0.0049,0.6958,12.3818,8.9739,0.7788,101.6608,-0.0811,13.2401,1.2069,0.0,79.3,4.5083,34.8357,0.59,16.8098,2.1194,0.0,0.0,0.0126,0.0538,0.0529,0.5036574598316756,0.0405,849.8168,0.0162,0.1866,4.1387,336.0,59.2565,6.3688,0.0007,5.954,189.819,0.3586,433.6474,3.576,0.0041,1.7957,-0.0416,12.987,4.6628,164.117,74.713,0.0839,6.5247,7.35,0.6632564651874522,157.5287,0.0026,219.9441,0.6207,2.4933,43.8444,9.9523,19.2792,0.074,-0.0046,0.0436,0.0012,4.26,0.0877,92.2034,40.4557,0.8958,0.0036,1.0333,0.0204,66.0646,67.7592,0.1009,1.0797,7.703873527161439,0.0217,57.9013,5.928,8.964,1693.5732,0.0119,96.4908,0.1562,-0.0066,29.6182,86.831,15.9606,0.0352,0.0146,4.5467,7.4273,10.605,0.1419,-0.0003,78.888,0.0229,0.0041,0.0298,11.7468,7.116,0.9444,0.0009,46.2791,0.0014,7.8238,1.619,8.18,-0.008,0.0484,0.0271,6.5484,0.0066,0
0.0937,182.0817,0.7461,0.0049,0.12342697495183043,2.9315,0.0043,0.0072,0.0293,13.4741,1.6245,0.1445,42.3508,0.0137,413.6483,41.299,0.9314,6.29,0.6,0.0678,0.0003,3.4,38.1762,1.3774,4.6974,-0.0003,21.4286,3.8427,0.0001,-0.0009,19.744,0.0435,8.65,5.3879,34.9682,0.0954,65.8343,0.0505,2.5202,-0.038,0.2144,0.1082,-0.0048,6.1988,2.1543,3.4359,20.419,0.0041,5.4841,0.0,2.0809,4.22,6.114,304.6567,0.0322,0.1276,0.0965,4.97,0.1391,0.0299,0.0562,114.0,0.0259,2.1202,0.0895,0.0242,2.2536,-0.0069,0.0092,1596.25,3.9552,2.5039,70.1083,47.348,2408.0,-0.012,1.3302,-0.0481,1.3302,0.0008,0.0197,0.0216,1.2615,0.1226,0.0501,1.1213,75.8621,400.0,20.5864,0.065,0.404,-3657.6667,0.0002,897.9253,1.5865,19.6276,6.0903,-0.0254,0.2046,1.9875,2.8007,78.3975,72.3776,1.0685,1.1849,0.9077,0.2119,0.1,1.8761,0.0333,0.173,14.71,6.9812,20.8123,9.8885,72.3393,0.0428,1454.7002,191.0769,22.2135,0.0,0.0026,0.2373,5.2036,5.9467,96.519,13.45,0.9318,0.3575,0.9281,0.1689,2.6993,0.0189,-0.0001,0.2785,0.199,0.0029,0.0,1235.7416,1.9625,0.0386,0.0065,2.358,19.4136,8.9739,1.1639,53.7424,0.0279,19.1157,1.8904,0.0,115.3,26.2437,49.2905,0.5071714836223506,11.213,2.3584,0.0,0.0,0.0176,0.0441,0.0778,0.429,0.0857,0.0,0.0153,0.184,2.3648,168.0,332.6584,4.7979,0.0011,5.954,32.1911,0.1871,530.4277,4.819,0.0035,3.3483,0.0317,54.2637,11.0186,170.4387,22.3427,0.0155,16.8424,10.99,0.8844,142.3853,0.0034,911.277,0.6207,2.9758,33.8218,6.2608,30.3453,0.049,0.0004,0.1474,0.0018,14.48,0.1316,70.6306,46.6321,1.0513,0.0039,0.9103,0.0156,21.7373,77.1537,0.3257,1.0996,10.0909,0.0293,231.8816,2.6774,9.948,1679.3498,0.0115,99.9701,0.2934,-0.0066,20.499,74.468,7.1417,0.0121,0.0152,4.7243,18.47,10.1992,0.1419,0.0002,266.567,0.0211,0.0032,0.034,15.0943,7.116,0.9444,0.0008,42.5973,0.0014,7.8238,3.451,4.22,-0.0609,0.0565,0.0779,13.8179,0.012,0
0.0269,46.697,0.3607,0.0052,0.1573,2.1668,0.0066,0.0139,0.0236,9.6865,1.8119,0.2712,49.8146,0.0208,0.0,42.0662,0.6796407264296753,6.44498454404946,1.1,0.0726,0.0024,3.7,72.0048,2.1401,4.9827,0.0001,42.1277,7.9757,0.0,0.0004,10.778,0.0728,9.6,5.7804,21.11767403400309,0.0831,13.1409,0.0638,2.610869629057187,-0.0878,0.2049,0.1136,0.0021,6.759,2.319,19.7427,61.1564,0.0032540192926045017,4.1134,0.0,6.2471,7.61,6.77,261.4693,0.02,0.0731,0.0436,7.3,0.0151,0.0274,0.0398,216.0,0.0156,1.9457,0.1098,0.0098,1.8282,-0.0051,0.0122,1435.25,4.3137,2.6477,76.7016,100.53,510.0,-0.0139,2.4092,-0.12,2.4092,0.0008,0.0221,0.0138,1.1402,0.0169,0.1075,0.7927,281.6568,0.0,27.6655,0.065,0.3247,-3881.0,0.0002,817.2662,1.8985,16.0614,2.8691,-0.0564,0.2601,1.4694,3.4787,42.8069,66.4172,1.4715,0.4621,0.7643,0.1966,0.085,3.461,0.0143,0.146,78.68,11.7576,15.4849,11.5089,269.3878,0.0389,1091.5,183.5911,28.5952,0.0,0.0036,0.4208,1.8371,5.1188,113.5464,16.9,1.026,0.3507,1.2602,0.1558,2.0305,0.0313,0.0,0.1709,0.2789,0.0032,0.0,231.9224,2.7752,0.0361,0.0056,0.9861,12.3345,15.0233,0.7788,88.7933,-0.0428,25.1991,0.8183,0.0,225.9,18.947,39.8104,0.58,17.0314,1.8795,0.0,0.0,0.0168,0.0599,0.0603,0.8075,0.0486,508.3333,0.0244,0.1674,4.3405,552.0,261.5754,3.9899,0.0009988424437299035,11.655,55.5,0.318,412.3618,3.576,0.0046,2.8822,-0.0167,17.6108,6.7039,136.9527,36.3482,0.0666,32.9322,7.12,0.8746,137.7446,0.0025,306.486,0.623,2.9717,51.9251,7.9853,31.8096,0.055,-0.0024,0.06008639876352396,0.0017,6.07,0.1255,101.4634,41.4859,1.1045,0.004,1.0333,0.0158,61.6966,47.5999,0.1456095054095827,1.0068,11.6194,0.0302,164.3819,9.8404,7.857,1740.3297,0.0046,77.5796,0.3488,-0.0066,27.5072,54.048,15.0496,-0.1069,0.0242,5.8124,14.18,5.7004,0.0473,-0.0062,92.7966,0.1005,0.0035,0.0283,15.7758,7.116,1.6137,0.0008,41.0868,0.0017,11.2407,3.4801,7.61,-0.0084,0.0955,0.0834,15.0423,0.0113,0
0.0172,289.1938,0.6491,0.0024,0.1392,1.8711,0.0066,0.0068,0.013,10.9363,1.521,0.1478,23.3572,0.0208,0.0,42.0083,0.8343,12.07,0.9,0.077,-0.0007,2.8,24.8073,1.3381,4.3588,0.0,30.0,3.0643,0.0001,0.0,24.347,0.0485,8.14,5.433,16.3114,0.0907,76.4023,0.0426,4.8841,-0.0291,0.2124,0.0596,-0.0001,6.1375,2.4874,7.181,26.6598,0.0024,5.4007,0.0,2.2111,7.93,9.506,253.1507,0.0378,0.1001,0.0924,5.64,0.0991,0.0246,0.0473,108.0,0.0125,2.4929,0.1206,0.0193,2.4234,-0.0056,0.0153,1416.5,4.3419,2.4714,80.3388,54.521,2680.0,-0.0519,2.378,-0.1103,2.378,0.0008,0.0249,0.0122,0.7205,0.2477,0.1009,1.4345,136.0754,0.0,29.0264,0.083,0.4025,-3507.75,0.0002,114.7809,1.8784,38.849,6.1974,0.095,0.1325,1.0895,3.2848,160.6856,66.4172,1.5291,0.3076,0.6695,0.9368,0.09,2.2835,0.0576,0.076,13.92,3.6042,16.4702,49.8401,447.0247,0.0385,1044.2998,323.5955,34.8193,0.0,0.0073,0.5324,5.1015,4.3522,69.5018,12.7,0.894,0.2523,1.1054,0.1476,1.3434,0.0313,0.0,0.0932,0.1986,0.0042,0.0,1176.4221,3.0126,0.0243,0.0085,2.6688,10.9736,12.9074,1.1012,45.3468,-0.114,23.0757,2.2845,0.0,81.4,21.505,37.462,0.5,11.672,1.1515,162.1719,644.086,0.0138,0.0396,0.0776,0.4384,0.0323,0.0,0.0131,0.192,1.2777,302.0,265.8276,6.8027,0.0008,7.907,57.0911,0.2872,322.8824,4.839,0.0034,1.5282,0.0365,10.8002,5.1058,120.5621,52.1988,0.063,17.1489,11.42,0.5788,149.9529,0.0027,209.1749,0.594,2.8505,43.1563,6.4899,31.0204,0.0599,-0.0093,0.0556,0.0008,13.2,0.0874,42.5721,42.364,0.8588,0.0038,0.8866,0.0175,72.2641,179.5622,0.1361,1.1811,8.5397,0.0318,204.5062,4.6553,4.985,1936.7653,0.003,61.2596,0.3811,-0.0456,27.32,124.799,7.6244,0.1807,0.0116,4.9701,8.2148,2.7661,0.7569,-0.0276,76.0602,0.03,0.0031,0.0504,29.7801,7.116,0.9721,0.0016,44.8463,0.0012,7.8983,4.4261,7.93,-0.0292,0.0448,0.0448,15.3228,0.0117,0
0.0156,108.0675,0.7461,0.0056,0.12342697495183043,2.9957,0.0083,0.0093,0.0146,11.012,1.5539,0.2588,34.6685,0.0223,0.0,60.7583,0.7143,8.56,1.0,0.0555,-0.0009,3.5,67.036,1.4757,4.0071,-0.0004,39.1304,4.9293,-0.0001,0.0008,19.644,0.0682,8.3,3.2118,15.6303,0.3065,99.5923,0.0331,3.698,-0.0533,0.2024,0.0929,0.0023,4.4279,1.6744,5.2498,34.3099,0.0019,5.0374,0.0,2.3623,4.24,5.302,469.8182,0.0291,0.1276,0.0646,3.85,0.0577,0.0322,0.0444,122.0,0.0176,2.2563,0.066,0.0198,3.1111,-0.0066,0.0238,1569.75,3.7438,2.5433,107.5166,74.872,4825.0,-0.0133,1.3332,-0.0837,1.3332,0.0141,0.039,0.022,0.5805,-0.2973,0.0737,0.8745,68.7954,290.9091,27.7364,0.104,0.404,-4844.75,0.0001,701.1321,1.273,18.9698,5.0425,-0.056,0.2046,1.535,3.1702,135.8833,115.1055,0.9747,0.2141,0.9077,0.2119,0.089,1.4042,0.0192,0.184,14.71,8.4532,15.3873,21.0087,355.2,0.0175,1213.0996,0.0,43.4704,0.0,0.0052,0.4237,4.9924,5.4086,70.3528,10.64,0.9082,0.2616,1.8711,0.0531,3.7864,0.0194,-0.0003,0.1103,0.2104,0.0061,0.0,2102.0717,1.4958,0.0148,0.0095,2.5419,12.2636,5.9532,1.1639,57.6332,0.2893,26.5052,0.4663,0.0,189.4,18.2031,38.9202,0.5071714836223506,12.5212,3.0537,495.1029,297.8124,0.018,0.0542,0.0754,0.4881,0.0491,0.0,0.0121,0.147,2.4372,623.0,229.9993,5.9742,0.0006,4.914,37.0592,0.2698,391.5284,4.819,0.0024,3.5826,0.0138,43.3731,9.1988,395.7597,26.8126,0.031,22.7447,10.95,0.6242,97.454,0.0063,461.856,0.5489,2.8582,76.1176,6.9087,18.4157,0.0502,0.0169,0.041,0.0019,15.55,0.056,85.3333,43.9627,1.1454,0.0039,0.9103,0.0135,34.5738,90.6858,0.1116,0.8439,7.5238,0.025,218.2229,9.7933,12.22,1064.8446,0.0021,82.5441,0.2425,-0.0031,15.2868,63.8,7.7719,0.194,0.0131,8.8438,11.4437,3.4092,0.0,0.0088,164.5509,0.0236,0.0051,0.0578,32.7151,7.116,1.0643,0.0013,32.2861,0.0007,8.8973,5.5041,4.24,-0.0689,0.0436,0.051,14.4851,0.0113,0
0.0204,257.9686,0.5614,0.0038,0.1455,1.8979,0.0029,0.0049,0.014,11.6225,1.8173,0.1009,20.8063,0.0082,0.0,47.0601,0.6193,4.51,0.9,0.0886,0.002,4.3,67.7566,1.8925,4.2702,0.0,27.2727,2.6569,0.0001,0.0005,29.055,0.0684,9.7,5.8347,19.0844,0.1099,155.5882,0.0764,1.6637,-0.0303,0.2324,0.0522,0.0017,6.099,2.3508,8.159,40.8139,0.0016,5.6673,0.0,2.5509,6.69,7.616,494.3907,0.0359,0.0776,0.0639,6.78,-0.0663,0.0275,0.048,38.0,0.0173,2.1787,0.0899,0.0223,2.4781,-0.0059,0.0126,1488.5,4.7877,2.4714,40.1712,24.779,10594.0,-0.0539,1.9875,-0.1051,1.9875,0.0706,0.0375,0.0123,0.6036,0.143,0.1141,0.8706,0.0,760.0,24.8282,0.08,0.3236,-6809.0,0.0003,96.7563,2.1173,15.4796,6.1879,-0.0686,0.2242,1.0895,2.0627,160.518,68.6662,1.3811,0.3076,0.6467,0.8947,0.086,3.5045,0.0207,0.244,74.21,3.5491,19.9328,7.2774,434.3137,0.0481,1412.2002,434.8565,29.0909,0.0,0.0063,0.4018,6.6302,4.3522,117.7513,14.11,0.894,0.1098,1.9562,0.16,2.6573,0.012,0.0,0.0945,0.243,0.0036,0.0,4806.8896,2.3911,0.027,0.0084,3.3257,15.1718,13.4953,0.8463,17.5404,-0.0615,13.1989,1.7173,0.0,227.5,26.1707,51.8491,0.51,11.8517,2.1308,716.1905,0.0,0.0144,0.0338,0.0785,0.6726,0.0542,628.0374,0.0254,0.1893,1.618,392.0,331.9693,5.0971,0.0006,10.699,66.9998,0.2598,488.1202,2.963,0.0038,4.9208,0.0129,9.3573,5.7549,121.6929,37.6059,0.0704,7.0689,15.66,0.2425,149.9529,0.0058,169.5431,0.594,3.349,80.0372,6.7262,31.3971,0.0534,0.0044,0.0436,0.0012,20.52,0.0859,64.6809,36.9981,1.2084,0.0034,0.9349,0.0151,44.0949,39.1231,0.1182,0.9883,9.1084,0.0362,60.7121,6.0178,9.097,1811.8799,0.003,79.2796,0.3356,-0.0368,26.9452,46.068,2.5529,-0.0855,0.0161,6.2573,12.7836,2.7939,0.7569,-0.0092,64.1327,0.0362,0.0056,0.0895,32.8864,7.116,0.9721,0.0016,44.8463,0.0011,7.8983,4.2508,6.69,0.0031,0.0658,0.0394,14.2763,0.0133,0
-0.0017,170.8355,0.6491,0.0047,0.12342697495183043,2.5122,0.0042,0.0071,0.008,11.6758,1.321,0.0952,13.3944,0.0132,0.0,54.4456,0.6172,9.4,0.7,0.0651,0.0036,2.5,76.9113,1.858,4.7154,-0.0002,23.0769,4.5789,-0.0001,-0.0002,18.109,0.0389,7.09,5.7363,23.2934,0.0877,224.9286,0.0574,4.0002,-0.0482,0.1926,0.0964,0.0026,4.4909,2.4272,3.1864,23.6742,0.004,5.0374,0.0,2.4105,4.77,3.999,352.5494,0.039,0.1001,0.0847,5.27,-0.1388,0.0315,0.0472,124.0,0.0235,1.5038,0.1143,0.0154,2.7079,-0.0064,0.0274,1169.5,4.6335,2.4714,51.3158,48.028,5707.0,-0.0188,1.4501,-0.1082,1.4501,0.0008,0.0321,0.0194,0.7404,-0.2435,0.0474,0.9873,142.5262,0.0,24.6118,0.061,0.4025,-2537.25,0.0001,511.4058,1.9151,15.9182,5.0435,-0.010788597053171044,0.1325,1.0895,2.7712,102.3847,40.8703,1.3622,5.0745,0.6695,0.9368,0.075,0.9087,0.0985,0.225,13.92,8.2759,13.0013,10.1317,0.0,0.0431,713.8994,200.5235,31.4696,0.0,0.007,0.4287,4.3593,4.3522,110.6751,15.23,0.894,0.1681,1.1999,0.158,4.5149,0.0322,-0.0002,0.0851,0.2136,0.0087,0.0,2513.9575,1.4651,0.025,0.0087,2.6277,15.3882,3.636,1.1012,52.1121,0.1964,17.6337,0.669,0.0,218.8,18.1623,28.4175,0.5071714836223506,12.24,3.8619,0.0,428.0795,0.012,0.0499,0.0754,0.7114,0.0738,751.9726,0.0201,0.2051,2.53,532.0,256.6663,2.9844,0.0012,2.716,60.3233,0.3082,238.5464,4.839,0.0055,4.5916,0.024,22.4904,7.5362,85.4712,18.0467,0.0653,14.1366,9.84,0.3799,99.7692,0.004,394.104,0.594,2.4813,44.8871,7.0885,31.3694,0.0404,0.0094,0.0517,0.0017,16.04,0.0785,73.0097,38.9498,0.911,0.0032,0.8866,0.0133,30.9978,44.4788,0.1438,1.0274,7.8268,0.027,202.8707,8.133,15.64,1752.3206,0.0499,74.6975,0.3834,-0.0066,19.3809,49.227,10.6028,-0.2305,0.0142,6.2276,15.6664,2.9116,0.7569,0.0018,123.739,0.0184,0.0026,0.0293,13.7543,7.116,0.9721,0.0017,32.6442,0.0017,7.8983,3.2348,4.77,0.0034,0.0411,0.0275,15.7964,0.0156,0
